"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2020","Avalon","2385","Catalina","245","Mercury 225hp V-6 4S","","WMF Watercraft","Millsboro DE","44999.00","N/A","2024-11-04"
"2018","Avalon","LSZ","Cruise","198","Mercury ELPT 90 CT 4S","","WMF Watercraft","Millsboro DE","19900.00","N/A","2024-11-04"
"2025","Avalon","2385","LSZ","245","Mercury 200hp V-6 4S","","WMF Watercraft","Millsboro DE","84900.00","N/A","2024-11-04"
"2025","Avalon","2385","Venture","235","Mercury 200hp V-6 4S","","WMF Watercraft","Millsboro DE","74900.00","N/A","2024-11-04"
"2025","Avalon","2380","VLS","238","Suzuki 115 DF","","WMF Watercraft","Millsboro DE","42900.00","N/A","2024-11-04"
"2025","Avalon","2585","Catalina","265","Mercury 300hp V-8 Verado with AMS Lower","","WMF Watercraft","Millsboro DE","129900.00","N/A","2024-11-04"
"2025","Avalon","2385","Catalina","245","Mercury 200hp V-6 4S","","WMF Watercraft","Millsboro DE","92900.00","N/A","2024-11-04"
"2021","Avalon","2585","Catalina","265","Mercury 300hp Verado V-8","","WMF Watercraft","Millsboro DE","86900.00","N/A","2024-11-04"
"2018","Avalon","LSZ","Quad","225","Mercury 115 CT 4S","","WMF Watercraft","Millsboro DE","22900.00","N/A","2024-11-04"
"2019","Robalo","N/A","R247","245","Yamaha F-300XB 4S","","WMF Watercraft","Millsboro DE","99900.00","N/A","2024-11-04"
