"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Tiffin Motorhomes","Phaeton","OH","N/A","N/A","RALATOTMP44OH","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","OH","N/A","N/A","ACWATOTIFPHA44OH","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3507","N/A","N/A","JN25ATONV3507","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3512","N/A","N/A","JN25ATONV3512","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3809","N/A","N/A","JN25ATONV3809","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4037","N/A","N/A","JN25ATONV4037","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4037","N/A","N/A","LOATONV4037","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4068","N/A","N/A","JN25ATONV4068","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4328","N/A","N/A","JN25ATONV4328","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4340","N/A","N/A","JN25ATONV4340","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4369","N/A","N/A","JN25ATONV4369","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BR","N/A","N/A","RALATOTMAB33BR","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BR","N/A","N/A","DAATOTMAB33BR","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BR","N/A","N/A","99611","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","AA","N/A","N/A","DAATOTMAR33AA","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","AA","N/A","N/A","99607","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BA","N/A","N/A","RALATOTMAR37BA","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BA","N/A","N/A","DAATOTMAR37BA","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BA","N/A","N/A","99620","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","KA","N/A","N/A","RALATOTMAR38KA","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","KA","N/A","N/A","TO25ATOTMAR38KA","ClassA Diesel","Toms River NJ","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","KA","N/A","N/A","DAATOTMAR38KA","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","FL","N/A","N/A","MA25ATOB33FL","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","FL","N/A","N/A","RALATOTMB33FL","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","FL","N/A","N/A","DAATOTMB33FL","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","FL","N/A","N/A","99608","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4326","N/A","N/A","ATONV4326","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2023","Newmar","Ventana","4326","576862","399993","84818","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4328","N/A","N/A","ATONV4328","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4340","596173","N/A","96529","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4340","601306","N/A","96553","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4369","N/A","N/A","ATONV4369","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2024","Newmar","Ventana","4369","575299","430995","90655","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2023","Newmar","Ventana","4369","571738","389993","83683","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BTP","725813","N/A","93151","ClassA Diesel","Mocksville NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BTP","726966","N/A","93152","ClassA Diesel","Merrimack NH","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BA","440769","352615","95919","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Allegro","BA","443569","N/A","97253","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2023","Winnebago","Forza","34T","361471","224993","90725","ClassA Diesel","Mocksville NC","Campersinn","2024-10-25"
"2023","Winnebago","Forza","38W","388393","240995","66582","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2024","Fleetwood RV","Discovery","38N","N/A","N/A","TO24ATOFD38N","ClassA Diesel","Toms River NJ","Campersinn","2024-10-25"
"2024","Fleetwood RV","Discovery","38W","N/A","N/A","TO24ATOFD38W","ClassA Diesel","Toms River NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4081","N/A","N/A","99372","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4081","N/A","N/A","99378","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4369","N/A","N/A","98727","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4369","N/A","N/A","99258","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2025","Newmar","New Aire","3539","N/A","N/A","JN25ATONNA3539","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","New Aire","3543","N/A","N/A","JN25ATONNA3543","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","New Aire","3547","N/A","N/A","JN25ATONNA3547","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","New Aire","3549","N/A","N/A","JN25ATONNA3549","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","MA25ATOB38BL","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","RALATOTMB38BL","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","DAATOTMB38BL","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","BL","N/A","N/A","99609","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","RALATOTMB38CL","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","TO25ATOTMB38CL","ClassA Diesel","Toms River NJ","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","MA25ATOTB38CL","ClassA Diesel","Macon GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","DAATOTMB38CL","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","CL","N/A","N/A","99166","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","CH","N/A","N/A","RALATOTMP35CH","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","CH","N/A","N/A","ACWATOTIFPHA35CH","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","CH","N/A","N/A","DAATOTMP35CH","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2023","Tiffin Motorhomes","Allegro","BA","434370","289993","84207","ClassA Diesel","Toms River NJ","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Byway","CL","351071","280856","95918","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2024","Tiffin Motorhomes","Byway","CL","330471","260995","91868","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2024","Tiffin Motorhomes","Byway","CL","334237","259995","92815","ClassA Diesel","Mocksville NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","CH","543409","434727","95762","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","IH","548782","439024","91018","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","IH","540837","439995","94445","ClassA Diesel","Mocksville NC","Campersinn","2024-10-25"
"2025","Tiffin Motorhomes","Phaeton","IH","558199","446560","94448","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2023","Tiffin Motorhomes","Phaeton","IH","502919","339993","87675","ClassA Diesel","Raleigh NC","Campersinn","2024-10-25"
"2023","Winnebago","Forza","34T","363134","215999","89372","ClassA Diesel","Davenport IA","Campersinn","2024-10-25"
"2023","Winnebago","Forza","34T","361384","217777","90722","ClassA Diesel","Acworth GA","Campersinn","2024-10-25"
"2023","Winnebago","Forza","34T","363288","224993","90724","ClassA Diesel","Merrimack NH","Campersinn","2024-10-25"
"2025","Newmar","New Aire","3549","N/A","N/A","ATONNA3549","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2024","Newmar","New Aire","3549","683961","509995","92679","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3507","N/A","N/A","ATONV3507","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3512","N/A","N/A","ATONV3512","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2023","Newmar","Ventana","3717","517538","359995","81996","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3809","N/A","N/A","ATONV3809","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","3817","N/A","N/A","ATONV3817","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4037","592942","N/A","95694","ClassA Diesel","Louisville KY","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4037","N/A","N/A","ATONV4037","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4037","516200","N/A","97582","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4068","N/A","N/A","ATONV4068","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Ventana","4310","N/A","N/A","ATONV4310","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2024","Coachmen RV","Encore","355DS","258022","179993","92125","ClassA Gas","Merrimack NH","Campersinn","2024-10-25"
"2024","Coachmen RV","Mirada","32LS","227852","154993","92123","ClassA Gas","Troy OH","Campersinn","2024-10-25"
"2025","Coachmen RV","Mirada","35ES","234911","N/A","97812","ClassA Gas","Merrimack NH","Campersinn","2024-10-25"
"2025","Coachmen RV","Mirada","35OS","235665","169997","98718","ClassA Gas","Troy OH","Campersinn","2024-10-25"
"2024","Coachmen RV","Mirada","35OS","238302","179995","92709","ClassA Gas","Merrimack NH","Campersinn","2024-10-25"
"2025","Coachmen RV","Pursuit","27XPS","156974","N/A","97588","ClassA Gas","Merrimack NH","Campersinn","2024-10-25"
"2024","Coachmen RV","Pursuit","27XPS","156055","108993","92122","ClassA Gas","Troy OH","Campersinn","2024-10-25"
"2023","Coachmen RV","Pursuit","27XPS","145943","89993","85072","ClassA Gas","Sewell NJ","Campersinn","2024-10-25"
"2025","Coachmen RV","Pursuit","31ES","195857","N/A","97587","ClassA Gas","Merrimack NH","Campersinn","2024-10-25"
"2024","Entegra Coach","Emblem","36H","260407","169995","88000","ClassA Gas","Jacksonville North FL","Campersinn","2024-10-25"
"2024","Entegra Coach","Emblem","36U","250048","159995","90832","ClassA Gas","Louisville KY","Campersinn","2024-10-25"
"2024","Entegra Coach","Vision","27A","190327","124995","90062","ClassA Gas","Louisville KY","Campersinn","2024-10-25"
"2024","Airstream RV","Atlas","ALP","337800","296550","95241","ClassB Diesel+","Union CT","Campersinn","2024-10-25"
"2025","Airstream RV","Atlas","TB","352500","N/A","96899","ClassB Diesel+","Union CT","Campersinn","2024-10-25"
"2025","Pleasure-Way","Plateau","XLTS","230750","N/A","98791","ClassB Diesel+","Leesburg FL","Campersinn","2024-10-25"
"2024","Pleasure-Way","Plateau","XLTS","221250","184993","90311","ClassB Diesel+","Kingston NH","Campersinn","2024-10-25"
"2023","Regency RV","Ultra Brougham","25IB","218861","139993","82696","ClassB Diesel+","Sewell NJ","Campersinn","2024-10-25"
"2023","Regency RV","Ultra Brougham","UB25UL","220679","139993","82697","ClassB Diesel+","Sewell NJ","Campersinn","2024-10-25"
"2023","Thor Motor Coach","Gemini","23TW","166260","104989","84120","ClassB Gas+","Merrimack NH","Campersinn","2024-10-25"
"2025","Thor Motor Coach","Compass","23TW","N/A","N/A","RALATOTMCC23TW","ClassB Gas+","Raleigh NC","Campersinn","2024-10-25"
"2025","Thor Motor Coach","Compass","23TW","N/A","N/A","25NAATOTC23TW","ClassB Gas+","Naperville IL","Campersinn","2024-10-25"
"2025","Thor Motor Coach","Compass","24JG","N/A","N/A","RALATOTMCC24JG","ClassB Gas+","Raleigh NC","Campersinn","2024-10-25"
"2025","Thor Motor Coach","Compass","24KB","N/A","N/A","25NAATOTC24KB","ClassB Gas+","Naperville IL","Campersinn","2024-10-25"
"2025","Thor Motor Coach","Compass","24KB","N/A","N/A","RALATOTMCC24KB","ClassB Gas+","Raleigh NC","Campersinn","2024-10-25"
"2023","Coachmen RV","Sportscoach SRS","354QS","337125","199993","61634","ClassA Diesel","Mocksville NC","Campersinn","2024-10-25"
"2024","Coachmen RV","Sportscoach SRS","365RB","339895","229995","91019","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Coachmen RV","Sportscoach SRS","402TS","400917","279995","95990","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2023","Coachmen RV","Sportscoach SRS","403QS","392551","240995","82114","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2024","Entegra Coach","Reatta XL","40Q2","506671","329850","90950","ClassA Diesel","Bismarck ND","Campersinn","2024-10-25"
"2024","Entegra Coach","Reatta XL","40Q2","510452","349850","91511","ClassA Diesel","Bismarck ND","Campersinn","2024-10-25"
"2023","Fleetwood RV","Discovery","38K","471207","279888","77782","ClassA Diesel","Toms River NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","3817","N/A","N/A","ATONDT3817","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","3836","N/A","N/A","ATONDS3836","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4071","N/A","N/A","ATONDS4071","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4081","N/A","N/A","ATONDS4081","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2024","Newmar","Dutch Star","4081","668249","499995","88455","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Canyon Star","3947","N/A","N/A","ATONCS3947","ClassA ToyHauler Gas","Sewell NJ","Campersinn","2024-10-25"
"2024","Newmar","Canyon Star","3947","393131","314504","88454","ClassA ToyHauler Gas","Merrimack NH","Campersinn","2024-10-25"
"2025","Newmar","Canyon Star","3957","N/A","N/A","ATONCS3957","ClassA ToyHauler Gas","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4310","N/A","N/A","ATONDS4310","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4311","N/A","N/A","ATONDS4311","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4325","N/A","N/A","ATONDS4325","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4326","N/A","N/A","ATONDS4326","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4369","718267","N/A","95696","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4369","N/A","N/A","ATONDS4369","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4369","746335","N/A","96815","ClassA Diesel","Jacksonville North FL","Campersinn","2024-10-25"
"2024","Newmar","Dutch Star","4369","706953","529995","88456","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","Dutch Star","4370","N/A","N/A","ATONDS4370","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2024","Newmar","New Aire","3539","N/A","N/A","ATONNA3539","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Newmar","New Aire","3543","N/A","N/A","ATONNA3543","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2024","Newmar","New Aire","3543","681749","N/A","92506","ClassA Diesel","Sewell NJ","Campersinn","2024-10-25"
"2025","Airstream RV","N/A","ALP","337800","N/A","97403","ClassB Gas+","Naperville IL","Campersinn","2024-10-25"
"2024","Cruiser","BT Cruiser","5270","155868","109990","87858","ClassB Gas+","Phoenix AZ","Campersinn","2024-10-25"
"2023","Thor Motor Coach","Compass","23TE","172868","109988","83125","ClassB Gas+","Naperville IL","Campersinn","2024-10-25"
"2025","Thor Motor Coach","Compass","23TW","180278","N/A","83114","ClassB Gas+","Madison AL","Campersinn","2024-10-25"
"2024","Thor Motor Coach","Compass","23TW","165975","114999","83115","ClassB Gas+","Naperville IL","Campersinn","2024-10-25"
"2024","Thor Motor Coach","Compass","23TW","181396","119999","83123","ClassB Gas+","Raleigh NC","Campersinn","2024-10-25"
"2024","Thor Motor Coach","Compass","24KB","166785","114998","83116","ClassB Gas+","Madison AL","Campersinn","2024-10-25"
"2024","Thor Motor Coach","Compass","24KB","164850","118995","83124","ClassB Gas+","Naperville IL","Campersinn","2024-10-25"
"2024","Thor Motor Coach","Gemini","23TE","165510","104988","77268","ClassB Gas+","Toms River NJ","Campersinn","2024-10-25"
"2024","Thor Motor Coach","Gemini","23TE","176378","124986","91914","ClassB Gas+","Merrimack NH","Campersinn","2024-10-25"
"2023","Thor Motor Coach","Gemini","23TE","162810","96988","77272","ClassB Gas+","Toms River NJ","Campersinn","2024-10-25"
"2023","Thor Motor Coach","Gemini","23TE","177503","109993","82493","ClassB Gas+","Prescott Valley AZ","Campersinn","2024-10-25"
"2025","Palomino","Palomino","402LFT","N/A","N/A","RALATOPPD402LFT","Destination Trailer","Raleigh NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","402LFT","N/A","N/A","99355","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","403LFT","N/A","N/A","99455","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","37PFL","N/A","N/A","98703","Destination Trailer","Raleigh NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","37PFL","N/A","N/A","99348","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","38DEN","N/A","N/A","99212","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","38RLB","N/A","N/A","MBATOPP38RLB","Destination Trailer","Myrtle Beach SC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","38RLB","N/A","N/A","RALATOPPD38RLB","Destination Trailer","Raleigh NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","38RLB","N/A","N/A","99349","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","38RLB","N/A","N/A","100102","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39DBT","N/A","N/A","MBATOPP39DBT","Destination Trailer","Myrtle Beach SC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39DBT","N/A","N/A","99456","Destination Trailer","Raleigh NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39FKL","N/A","N/A","98909","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39PQB","N/A","N/A","RALATOPPD39PQB","Destination Trailer","Raleigh NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","401RLFT","N/A","N/A","COATOPPD401RLFT","Destination Trailer","Conway SC","Campersinn","2024-10-25"
"2023","Keystone RV","Retreat","391LOFT","89914","59888","83489","Destination Trailer","Jacksonville FL","Campersinn","2024-10-25"
"2023","Keystone RV","Retreat","391MBNK","88654","57988","83487","Destination Trailer","Jacksonville FL","Campersinn","2024-10-25"
"2024","Keystone RV","Retreat","39FLFT","85367","64988","87650","Destination Trailer","Madison AL","Campersinn","2024-10-25"
"2025","Palomino","Palomino","37PFL","64115","N/A","98089","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2024","Palomino","Palomino","37PFL","66728","44978","95016","Destination Trailer","Conway SC","Campersinn","2024-10-25"
"2024","Palomino","Palomino","38RLB","73417","46985","92358","Destination Trailer","Charleston SC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39DBT","64908","N/A","97534","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39DBT","66278","N/A","98072","Destination Trailer","Charleston SC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39DBT","66278","N/A","98099","Destination Trailer","Mocksville NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39FKL","69799","N/A","98584","Destination Trailer","Conway SC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39PQB","70325","N/A","97707","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","39PQB","69880","N/A","98125","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401CLDL","96051","N/A","TUATOKRES401CLDL","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401FLSL","89519","N/A","TUATOKRES401FLSL","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","40CLDL","90653","N/A","TUATOKRES40CLDL","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","40FLFT","84203","N/A","TUATOKRES40FLFT","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2025","Keystone RV","Residence","40FLSL","N/A","N/A","100057","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","40FLSL","84120","N/A","TUATOKRES40FLSL","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","40LOFT","82493","N/A","TUATOKRES40LOFT","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","40MBNK","80175","N/A","TUATOKRES40MBNK","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Retreat","391CLDL","96051","N/A","TUKRTR391CLDL","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Retreat","39FLSL","84120","N/A","39FLSL","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2025","Keystone RV","Springdale","245ML","N/A","N/A","CIRVATOKS245ML","Destination Trailer","Chichester NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","260MINILFT","N/A","N/A","COATOPP260MINILF","Destination Trailer","Conway SC","Campersinn","2024-10-25"
"2025","Forest River RV","Cherokee","20OG","N/A","N/A","100031","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Forest River RV","Sandpiper","388JW","N/A","N/A","99273","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Forest River RV","Sandpiper","388JW","N/A","N/A","99274","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Forest River RV","Sandpiper","388JW","N/A","N/A","99275","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Forest River RV","Sandpiper","399LOFT","N/A","N/A","99276","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Forest River RV","Sandpiper","399LOFT","N/A","N/A","99277","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Forest River RV","Sandpiper","421FKL","N/A","N/A","99279","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Jayco","Jay Flight","40DLFT","N/A","N/A","CIRVATOJFB40DLFT","Destination Trailer","Chichester NH","Campersinn","2024-10-25"
"2025","Jayco","Jay Flight","40LOFT","N/A","N/A","CIRVATOJFB40LOFT","Destination Trailer","Chichester NH","Campersinn","2024-10-25"
"2025","Jayco","Jay Flight","40RLTS","N/A","N/A","CIRVATOJFB40RLTS","Destination Trailer","Chichester NH","Campersinn","2024-10-25"
"2025","Jayco","Jay Flight","40RLTS","N/A","N/A","98875","Destination Trailer","Chichester NH","Campersinn","2024-10-25"
"2025","Jayco","Jay Flight","JayLoft","N/A","N/A","CIRVATOJFB40LSDL","Destination Trailer","Chichester NH","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401FLFT","89266","65877","86254","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401FLFT","89406","59998","86255","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401LOFT","87696","59998","86229","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401LOFT","87556","64999","86232","Destination Trailer","Macon GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401MBK","86131","54777","86231","Destination Trailer","Acworth GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401MBNK","86271","59998","86230","Destination Trailer","Tucker GA","Campersinn","2024-10-25"
"2024","Keystone RV","Residence","401MKTS","85096","54777","86751","Destination Trailer","Acworth GA","Campersinn","2024-10-25"
"2025","Keystone RV","Residence","40CLDL","90219","N/A","96635","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Keystone RV","Residence","40CLDL","90219","N/A","97933","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2024","Keystone RV","Retreat","391CLDL","97760","72598","93590","Destination Trailer","Jacksonville FL","Campersinn","2024-10-25"
"2024","Keystone RV","Retreat","391FLFT","90609","64998","86256","Destination Trailer","Madison AL","Campersinn","2024-10-25"
"2023","Keystone RV","Retreat","391FLFT","91866","55777","86769","Destination Trailer","Conway SC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","402LFT","75861","N/A","97535","Destination Trailer","Kingston NH","Campersinn","2024-10-25"
"2025","Palomino","Palomino","402LFT","77891","59995","97632","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","402LFT","77891","59969","97823","Destination Trailer","Kings Mountain NC","Campersinn","2024-10-25"
"2025","Palomino","Palomino","402LFT","77891","59999","98702","Destination Trailer","Raleigh NC","Campersinn","2024-10-25"
