"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Coachmen RV","N/A","20C","191314","144558","53692","ClassB Gas","Waterloo NY","Wilkins","2024-10-17"
"2024","Forest River RV","Sunseeker","Ford","132867","92037","51314","ClassC Gas","Churchville NY","Wilkins","2024-10-17"
"2025","Gulf Stream RV","Conquest Class C","6237LE","120599","84999","53990","ClassC Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Sunseeker","Ford","124397","91373","53933","ClassC Gas","Bath NY","Wilkins","2024-10-17"
"2025","Jayco","Redhawk","22C","132711","100660","54546","ClassC Gas","Nichols NY","Wilkins","2024-10-17"
"2025","Forest River RV","Sunseeker","2850","145395","106923","54280","ClassC Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Sunseeker","Ford","146395","109943","54403","ClassC Gas","Churchville NY","Wilkins","2024-10-17"
"2024","Forest River RV","Classic","Ford","147821","117250","53195","ClassC Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Classic","Ford","158383","117431","54405","ClassC Gas","Churchville NY","Wilkins","2024-10-17"
"2025","Coachmen RV","Leprechaun","450","152812","119494","54361","ClassC Gas","Waterloo NY","Wilkins","2024-10-17"
"2025","Gulf Stream RV","Conquest Class C","6314D","160087","123364","53987","ClassC Gas","Bath NY","Wilkins","2024-10-17"
"2024","Jayco","Greyhawk","29MV","180538","124044","51948","ClassC Gas","Nichols NY","Wilkins","2024-10-17"
"2025","Coachmen RV","Leprechaun","450","160785","126040","53089","ClassC Gas","Waterloo NY","Wilkins","2024-10-17"
"2024","Newmar","Bay Star","3225","236919","185968","51979","ClassA Gas","Bath NY","Wilkins","2024-10-17"
"2024","Newmar","Bay Star","3014","241769","189983","51946","ClassA Gas","Bath NY","Wilkins","2024-10-17"
"2024","Newmar","Bay Star","3811","294203","245461","52542","ClassA Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","N/A","32A3","200840","150473","54350","ClassA Gas","Churchville NY","Wilkins","2024-10-17"
"2024","Forest River RV","N/A","32A3","202043","150654","53255","ClassA Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Georgetown 5 Series","34H5","226039","169877","53425","ClassA Gas","Churchville NY","Wilkins","2024-10-17"
"2025","Forest River RV","Georgetown 5 Series","31L5","232384","170769","54043","ClassA Gas","Bath NY","Wilkins","2024-10-17"
