"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2023","Mercury Marine","FourStroke","6","N/A","N/A","2375580","BoatAndMotor SuperStores","Palm Harbor FL","2020","1845","2024-11-04"
"2024","Key West Boats","250","BR","25 ft","N/A","2460490","BoatAndMotor SuperStores","Palm Harbor FL","98945","98945","2024-11-04"
"2024","Key West Boats","263","FS","26 ft 3 in","N/A","2463080","BoatAndMotor SuperStores","Palm Harbor FL","179651","179651","2024-11-04"
"2024","Key West Boats","291","FS","29 ft 1 in","N/A","2462640","BoatAndMotor SuperStores","Palm Harbor FL","267945","267945","2024-11-04"
"2024","Mercury Marine","Verado","400","N/A","N/A","2471640","BoatAndMotor SuperStores","Palm Harbor FL","38615","38615","2024-11-04"
"2024","Monterey","255","SS","25 ft 8 in","N/A","2460280","BoatAndMotor SuperStores","Palm Harbor FL","174947","122945","2024-11-04"
"2024","Monterey","M","225","22 ft","N/A","2460370","BoatAndMotor SuperStores","Palm Harbor FL","93683","67945","2024-11-04"
"2024","Monterey","N/A","M45","24 ft","N/A","2460500","BoatAndMotor SuperStores","Palm Harbor FL","151610","104945","2024-11-04"
"2024","Road King","16","-","N/A","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","2295","N/A","2024-11-04"
"2024","Sealine","N/A","S335V","33 ft 5 in","N/A","2462210","BoatAndMotor SuperStores","Palm Harbor FL","496945","496945","2024-11-04"
"2024","Skeeter","N/A","SX210","21 ft","N/A","2462470","BoatAndMotor SuperStores","Palm Harbor FL","82371","64945","2024-11-04"
"2024","Skeeter","N/A","SX230","23 ft","N/A","2463190","BoatAndMotor SuperStores","Palm Harbor FL","78945","78945","2024-11-04"
"2024","Skeeter","N/A","SX241","24 ft 1 in","N/A","2462530","BoatAndMotor SuperStores","Palm Harbor FL","89956","89956","2024-11-04"
"2024","Skeeter","N/A","SX241","24 ft 1 in","N/A","2462690","BoatAndMotor SuperStores","Palm Harbor FL","99945","99945","2024-11-04"
"2024","Skeeter","N/A","SX241","24 ft 1 in","N/A","2462680","BoatAndMotor SuperStores","Palm Harbor FL","89945","89945","2024-11-04"
"2024","Sportsman","212","Open","21 ft 5 in","N/A","2460260","BoatAndMotor SuperStores","Palm Harbor FL","124935","77945","2024-11-04"
"2024","Sportsman","Masters","247","N/A","N/A","2462430","BoatAndMotor SuperStores","Palm Harbor FL","170600","117945","2024-11-04"
"2024","Sportsman","Masters","247","N/A","N/A","2462400","BoatAndMotor SuperStores","Palm Harbor FL","170600","122255","2024-11-04"
"2024","Sportsman","Masters","267","26 ft 7 in","N/A","2462670","BoatAndMotor SuperStores","Palm Harbor FL","244756","158945","2024-11-04"
"2024","Sportsman","Open","232","23 ft 4 in","N/A","2463210","BoatAndMotor SuperStores","Palm Harbor FL","138945","98945","2024-11-04"
"2024","Sportsman","Open","232","23 ft","N/A","2463200","BoatAndMotor SuperStores","Palm Harbor FL","140859","98945","2024-11-04"
"2024","Key West Boats","189","FS","18 ft 9 in","N/A","2460660","BoatAndMotor SuperStores","Palm Harbor FL","74625","56945","2024-11-04"
"2024","Key West Boats","189","FS","18 ft 9 in","N/A","2460720","BoatAndMotor SuperStores","Palm Harbor FL","55780","42945","2024-11-04"
"2024","Key West Boats","203","DFS","20 ft 3 in","N/A","2462700","BoatAndMotor SuperStores","Palm Harbor FL","71705","56945","2024-11-04"
"2024","Key West Boats","203","DFS","20 ft 3 in","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","58945","58945","2024-11-04"
"2024","Key West Boats","203","FS","20 ft 3 in","N/A","2463140","BoatAndMotor SuperStores","Palm Harbor FL","49945","49945","2024-11-04"
"2024","Key West Boats","203","FS","20 ft 3 in","N/A","2460770","BoatAndMotor SuperStores","Palm Harbor FL","74200","58945","2024-11-04"
"2024","Key West Boats","203","FS","20 ft 3 in","N/A","2463010","BoatAndMotor SuperStores","Palm Harbor FL","69735","52945","2024-11-04"
"2024","Key West Boats","210","BR","21 ft","N/A","2460510","BoatAndMotor SuperStores","Palm Harbor FL","83784","65945","2024-11-04"
"2024","Key West Boats","219","FS","21 ft 9 in","N/A","2462910","BoatAndMotor SuperStores","Palm Harbor FL","78945","78945","2024-11-04"
"2024","Key West Boats","219","FS","21 ft 9 in","N/A","2463060","BoatAndMotor SuperStores","Palm Harbor FL","64671","64671","2024-11-04"
"2024","Key West Boats","219","FS","21 ft 9 in","N/A","2463100","BoatAndMotor SuperStores","Palm Harbor FL","78945","78945","2024-11-04"
"2024","Key West Boats","230","Bay","23 ft","N/A","2460530","BoatAndMotor SuperStores","Palm Harbor FL","107355","77945","2024-11-04"
"2024","Key West Boats","230","BR","23 ft","N/A","2460830","BoatAndMotor SuperStores","Palm Harbor FL","99400","78945","2024-11-04"
"2024","Key West Boats","230","BR","23 ft","N/A","2463130","BoatAndMotor SuperStores","Palm Harbor FL","108085","82945","2024-11-04"
"2024","Key West Boats","239","DFS","23 ft 9 in","N/A","2462350","BoatAndMotor SuperStores","Palm Harbor FL","132435","96945","2024-11-04"
"2024","Key West Boats","239","DFS","23 ft 9 in","N/A","2462130","BoatAndMotor SuperStores","Palm Harbor FL","116958","98788","2024-11-04"
"2024","Key West Boats","239","FS","23 ft 9 in","N/A","2462630","BoatAndMotor SuperStores","Palm Harbor FL","93945","93945","2024-11-04"
"2024","Key West Boats","244","CC","24 ft 4 in","N/A","2460820","BoatAndMotor SuperStores","Palm Harbor FL","137403","109945","2024-11-04"
"2024","Key West Boats","244","CC","24 ft 4 in","N/A","2460640","BoatAndMotor SuperStores","Palm Harbor FL","146540","113945","2024-11-04"
"2024","Key West Boats","250","BR","25 ft","N/A","2462060","BoatAndMotor SuperStores","Palm Harbor FL","87945","87945","2024-11-04"
"2024","Avalon","LSZ","Rear","23 ft","N/A","2462880","BoatAndMotor SuperStores","Palm Harbor FL","65945","65945","2024-11-04"
"2024","Blackfin","222","CC","22 ft 2 in","N/A","2462170","BoatAndMotor SuperStores","Palm Harbor FL","147359","99780","2024-11-04"
"2024","Blackfin","252","DC","25 ft 2 in","N/A","2460080","BoatAndMotor SuperStores","Palm Harbor FL","159945","159945","2024-11-04"
"2024","Blackfin","252","DC","25 ft 2 in","N/A","2460330","BoatAndMotor SuperStores","Palm Harbor FL","169945","169945","2024-11-04"
"2024","Blackfin","252","DC","25 ft","N/A","2460330","BoatAndMotor SuperStores","Palm Harbor FL","207945","175945","2024-11-04"
"2024","Blackfin","N/A","272DC","27 ft 2 in","N/A","2463000","BoatAndMotor SuperStores","Palm Harbor FL","266359","266359","2024-11-04"
"2024","Blackfin","N/A","302CC","30 ft 2 in","N/A","2462260","BoatAndMotor SuperStores","Palm Harbor FL","420500","309945","2024-11-04"
"2024","Blackfin","332","CC","33 ft 2 in","N/A","2462160","BoatAndMotor SuperStores","Palm Harbor FL","498312","498312","2024-11-04"
"2024","Blackfin","400","CC","40 ft","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","1145000","1145000","2024-11-04"
"2024","Blackfin","N/A","400CC","40 ft","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","1145000","1145000","2024-11-04"
"2024","Crestliner","1448M","CR","N/A","N/A","2460920","BoatAndMotor SuperStores","Palm Harbor FL","4495","3895","2024-11-04"
"2024","Crestliner","1660","Retriever","16 ft 6 in","N/A","2462100","BoatAndMotor SuperStores","Palm Harbor FL","N/A","N/A","2024-11-04"
"2024","Crestliner","1660","Retriever","16 ft 6 in","N/A","2462110","BoatAndMotor SuperStores","Palm Harbor FL","19945","19945","2024-11-04"
"2024","Crestliner","1660","Retriever","16 ft 6 in","N/A","2462090","BoatAndMotor SuperStores","Palm Harbor FL","23945","23945","2024-11-04"
"2024","Key West Boats","1720","CC","17 ft 2 in","N/A","2462920","BoatAndMotor SuperStores","Palm Harbor FL","35552","35552","2024-11-04"
"2024","Key West Boats","179","FS","17 ft 9 in","N/A","2462270","BoatAndMotor SuperStores","Palm Harbor FL","46971","36445","2024-11-04"
"2024","Key West Boats","188","BR","18 ft 8 in","N/A","2460800","BoatAndMotor SuperStores","Palm Harbor FL","49834","38945","2024-11-04"
"2024","Key West Boats","189","FS","18 ft 9 in","N/A","2460360","BoatAndMotor SuperStores","Palm Harbor FL","53806","43350","2024-11-04"
"2024","Key West Boats","189","FS","18 ft 9 in","N/A","2460180","BoatAndMotor SuperStores","Palm Harbor FL","56102","43945","2024-11-04"
"2024","Key West Boats","189","FS","18 ft 9 in","N/A","2460790","BoatAndMotor SuperStores","Palm Harbor FL","58945","44301","2024-11-04"
