"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2024","Keystone RV","Arcadia","3140RK","92648","55999","300810","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","399ML","136000","81999","302982","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3303CK","112286","78999","305199","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Astoria","3173RLP","100152","59999","302978","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","421FL","148784","89999","302986","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","93591","49999","304045","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Astoria","3803FLP","116728","69999","302981","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","421FL","148784","89999","302987","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","93451","52999","304251","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","318RLVIEW","89132","57999","301087","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","318RLVIEW","89277","57999","304061","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Redwood RV","Redwood","4150RD","204272","129999","303030","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","399ML","134336","79999","302983","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Prime Time RV","Crusader","275RDD","78264","49999","300824","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Prime Time RV","Sanibel","3902MBWB","109866","69999","300846","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Brinkley","Model Z","3110","106195","86995","303219","FifthWheel","Orlando FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","25BH","67975","34999","300557","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","93196","49999","303387","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","270RK","78331","49999","301080","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Sanibel","3102RSWB","100171","64999","300839","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Sanibel","3102RSWB","101320","64999","300840","FifthWheel","Orlando FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","242RD","59476","38999","301078","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","240RE","70484","44999","297991","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","240RE","70754","44999","297992","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Sanibel","3952FBWB","106536","69999","300851","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3011CK","109334","77999","298255","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","315MB","86733","56999","301085","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Crusader","265MLE","79969","49999","303247","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Heartland","Big Country","3900MO","139644","79999","300566","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Heartland","Milestone","370FLMB","112572","64999","300563","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Heartland","Milestone","377MB","107820","59999","300562","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Highland Ridge RV","Open Range","286RLS","109666","69999","300650","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Highland Ridge RV","Open Range","376FBH","121630","74999","300649","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Heartland","Corterra","CT3.0","90791","49999","303000","FifthWheel","Clarkston MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine Avalanche Edition","346FL","111168","75999","298272","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Heartland","Milestone","370FLMB","112857","64999","303377","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","270RK","79011","51999","299823","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Highland Ridge RV","Open Range","379FBS","123373","84999","303487","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Heartland","Milestone","321FL","101630","57999","303573","FifthWheel","Wixom MI","GeneralRV","2024-10-15"
"2024","Highland Ridge RV","Open Range","376FBH","118715","82999","303485","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue All-Access","28BH","75903","54995","299958","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine Avalanche Edition","378BH","111344","74999","298273","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","38BET","98743","54999","300555","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3712KB","131246","88999","298003","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine Avalanche Edition","346FL","111168","74999","298000","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","25BH","68771","34999","298966","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Crusader","265MLE","80304","49999","299789","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Crusader","275RDD","80304","49999","299799","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Crusader","375FLS","101361","64999","299800","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Prime Time RV","Sanibel","3102RSWB","101655","64999","299802","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","421FL","148784","89999","300285","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Heartland","Big Country","3705FB","130662","74999","300565","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","315MB","85198","55999","297354","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue All-Access","28BH","75415","54995","290363","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Jayco","Eagle","29.5BHDS","93883","54999","296365","FifthWheel","Brownstown MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue All-Access","24RK","70886","54995","294172","FifthWheel","Grand Rapids MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","294SLRD","76768","47999","300221","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Grand Design","Reflection","370FLS","93830","69999","296741","FifthWheel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Yukon","412DB","120544","83999","297353","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Alliance RV","Paradigm","295MK","110104","94995","301601","FifthWheel","Grand Rapids MI","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildwood Heritage Glen","325RL","87968","57999","298620","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3303CK","121270","85999","297993","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
